logFC	logCPM	PValue	FDR
YAL047C	-0.432778180177534	5.25470014388572	5.76475657905503e-09	2.16610728457993e-08
YAL048C	0.137700093911684	5.70182555292136	0.0256336142663002	0.0387403944115126
YAL049C	0.515528144187952	6.38607531237871	6.40217395828214e-18	4.89070773026585e-17
YAL051W	0.133152582183034	6.42734124390945	0.00862813906301287	0.014289909654775
YAL053W	0.630003452036688	8.55142152719867	4.55094794870567e-06	1.218721562032e-05
YAL054C	3.01421703750272	5.89914659518379	0	0
YAL055W	0.412592661547621	3.75567304799233	0.000197010722479703	0.00042316129458663
YAL056W	0.538811405590966	5.9976739877813	2.05814936173402e-10	8.98590701724394e-10
YAL058W	-0.167399528619003	5.76025613194692	0.015274664132962	0.0241597686838641
YAL059W	-0.631540130764213	4.19212933116626	0.00558957281267002	0.00955354564089949
YAL060W	0.0804395617847514	7.76909352451556	0.706024531729641	0.750595841690292
YAL061W	2.67432890054566	5.87456896725346	1.35405912623792e-30	1.85013715157782e-29
YAL062W	0.346801680452752	4.46049631577673	0.00192271783086139	0.00355782690031969
YAL063C	-0.112523977726591	3.42253248764807	0.466186329582733	0.528414821540609
YAL064W-B	0.147974439883763	0.905774267545097	0.591516549833694	0.646934236419896
YAL069W	-0.948371726994098	0.976120489493205	0.000729161856633644	0.00143728560068245
YAR002C-A	0.0163223342140351	8.38378781607663	0.893493839390876	0.913241238085336
YAR002W	-0.385609583632028	7.60920872575592	8.26312881538184e-09	3.04026502069006e-08
YAR003W	-0.171885175308903	6.11693109077876	0.166175113947711	0.211796647244783
YAR007C	-0.453242180812731	7.45737907620154	0.0832705478433367	0.113494113270039
YAR008W	-0.919908968135798	5.62283226372972	0.00232706543422912	0.00424206106445891
YAR009C	0.198838605405324	1.02954964351906	0.458211369765268	0.520726701602087
YAR014C	0.0913407810582508	7.85608606088767	0.129692171953577	0.169354764940249
YAR015W	-0.266983623374247	9.89233760058538	0.0121571496658137	0.0195529116615494
YAR018C	-1.55454534888553	6.22072647475051	2.16327324499172e-05	5.3433026905876e-05
YAR019C	0.599186953546042	5.88732244677627	1.32468607720781e-17	9.97996578467837e-17
YAR020C	-0.218906885757084	1.53457863414954	0.308113634926573	0.366953085019524
YAR023C	0.941570295867613	2.54672264930433	3.45196793519297e-12	1.74690498538553e-11
YAR027W	0.748485136068297	5.99390987972145	1.73208296503028e-22	1.6849972145246e-21
YAR028W	0.656325055326927	4.76686349890682	6.84657619155134e-08	2.281686034568e-07
YAR029W	-0.902178758649093	1.71154779266471	5.1891444580713e-05	0.000121484176331482
YAR030C	-0.437098600027236	0.933713165825494	0.112545840026828	0.149200791673934
YAR031W	-0.731849441999818	3.17660871664321	2.03389291168601e-07	6.50759137043975e-07
YAR033W	-0.127722669954904	4.00582599194791	0.205244258769052	0.255789486674863
YAR035W	0.293252308092561	5.36547152565751	0.274707514267382	0.330960125716787
YAR042W	-0.378519555799757	6.82048023160186	5.59193066345096e-07	1.69193191488008e-06
YAR050W	-0.629996570729572	2.50789808258252	3.06729418060633e-05	7.43571476363116e-05
YAR066W	-0.929033175818171	0.955258590988571	0.0057900241535938	0.00985829091232113
YAR068W	-0.683575116057057	2.9030501675776	4.71394768386021e-07	1.4451939559086e-06
YAR071W	-0.287924312115437	3.25491762315627	0.0417843968225714	0.0604737105674769
YAR073W	0.134494441316308	3.76899976209467	0.217161303593507	0.268636575556412
YAR075W	-0.00868090064770102	1.60878513446907	0.988224364283867	0.992516685278084
YBL001C	0.678461144005236	6.8161714256638	7.64258474955386e-17	5.56261737461474e-16
YBL002W	-1.96247248990031	9.0109660554478	0.000493525763318061	0.000997672121408265
YBL003C	-1.24367271867649	7.26990981812809	0.0320155919562581	0.0473733051540792
YBL004W	-0.814203606202873	6.90304106263591	2.03262777699854e-07	6.50700649377809e-07
YBL005W	-0.0577082848102861	6.03755660746134	0.52837079932022	0.587165479762137
YBL005W-B	-0.623733493487678	0.976695584691294	0.0411132211277526	0.0596603150905259
YBL006C	-0.376824719381231	5.66819986410379	7.9038149855299e-07	2.33273125640676e-06
YBL007C	0.39970127704765	7.94070785916696	8.61126849252619e-10	3.51227586004528e-09
YBL008W	-0.707497132559895	6.42184546260031	5.04144638763584e-15	3.21753457351026e-14
YBL009W	-0.890083253007825	6.9114467299859	1.11011213092587e-05	2.84241658054785e-05
YBL010C	-0.229788907257577	5.49598582979509	0.111583284319505	0.14821706389095
YBL011W	-0.391955623932834	6.91704883642947	4.85819203206168e-07	1.48638424919872e-06
YBL012C	-0.894726304518085	2.37993681701945	9.54865903723056e-07	2.79486553709007e-06
YBL013W	-0.798179339498602	3.20696489543236	2.06671936059085e-08	7.28318686745146e-08
YBL014C	-0.457338998192789	5.94792860330582	3.09975928183558e-08	1.07040510065454e-07
YBL015W	1.33922407693847	7.07818735415686	5.69879114517611e-16	3.88448212752821e-15
YBL016W	2.77100316565687	7.64883601836793	9.49883417762447e-71	3.22638367660329e-69
YBL017C	1.60674958852309	7.68319260535336	3.19032745836015e-104	1.61178560333288e-102
YBL018C	0.128175838193001	5.33322161374912	0.183054440302329	0.231056748918245
YBL019W	0.195655535166782	5.03428472458277	0.0129413912637844	0.0207310536311943
YBL020W	-0.247068793891804	6.51793562552057	0.0172729642324913	0.0270359440160733
YBL021C	-0.447825795335043	4.56524729010889	4.62313983861904e-06	1.23585223253791e-05
YBL022C	-0.322205181370165	8.67664624031218	3.67100947655027e-05	8.7858714064571e-05
YBL023C	-0.551077090224501	6.83617895928132	0.0485520921063962	0.0694492452399843
YBL024W	-0.790969783964344	8.02850943278829	7.40387562449712e-20	6.12270980116598e-19
YBL025W	0.219385709033344	4.64166032541953	0.0144429996265705	0.0229477026548438
YBL026W	-0.136734415218599	6.48732475140005	0.13118331681124	0.171036758895909
YBL027W	-0.227011053714868	10.4613619173998	0.00954072994113114	0.015676105057688
YBL028C	-1.25060632920161	6.42440316270476	2.52667760208034e-10	1.09126334365711e-09
YBL029C-A	0.446555011952522	5.51898449075311	5.51613719376703e-05	0.000128538824840804
YBL029W	-1.02057171456275	5.40156904710555	5.00876823798508e-24	5.17400595305263e-23
YBL030C	-0.13813638061721	9.53426841073587	0.248095544307238	0.302149925971011
YBL031W	-1.26938467415894	5.02290950007542	4.91303697566254e-10	2.04834800954807e-09
YBL032W	-0.990962338478515	7.34352231749094	6.80135212133035e-09	2.53344045560335e-08
YBL033C	0.611368139852154	6.67824789903317	1.56072144030548e-25	1.72482670939642e-24
YBL034C	-0.51522678817331	6.14633118033054	1.49621856028681e-05	3.7715999934777e-05
YBL035C	-0.633959544194115	5.92712264249949	0.0838832425833983	0.11430327615852
YBL036C	-0.236156644004746	7.48414858293835	0.000642421804034363	0.00127677351598499
YBL037W	0.244235825815854	6.32162352980425	0.0169971653921739	0.0266597856346855
YBL038W	-0.340841787035797	6.8597922478156	7.2617758743349e-05	0.000166412705326813
YBL039C	-0.490033199585712	8.22617275161322	0.0149373667818268	0.0236636229492339
YBL039W-B	1.70737621448334	3.70490620263155	2.6865187042302e-73	9.39032002897208e-72
YBL040C	0.253007554559124	7.30901522583084	0.00338596922179491	0.00600308079074934
YBL041W	-0.0879122172632906	8.07770145456039	0.341038157333638	0.401944991548683
YBL042C	0.188765129617592	6.44628226194779	0.197978592936045	0.247916538373569
YBL043W	-1.0783570836644	4.04653999749928	7.55860144287954e-09	2.79644996151334e-08
YBL045C	-0.221133255190177	9.32149519895579	0.0299462515695838	0.0445415300436264
YBL046W	0.255583565046708	6.33258923756772	4.65305428985183e-05	0.000110026211519154
YBL047C	0.230646348245847	8.09052800306266	0.0102151329793721	0.016720223106993
YBL048W	0.454369587329788	2.72077649586113	0.000484595790132384	0.000980609185552303
YBL049W	1.29134012208821	3.34809378024511	4.68968507993558e-47	9.99800946828818e-46
YBL050W	0.118823590291945	7.20035182741336	0.16228388141156	0.207188510309258
YBL051C	-0.209215171167373	7.26176625022847	0.00356987318588495	0.00631051972759198
YBL052C	-0.443083895096395	6.04271309793591	1.92995538853575e-05	4.80053446250596e-05
YBL054W	-0.818691543410948	6.51878867790156	5.18206125739993e-06	1.37791031753598e-05
YBL055C	0.0368597905476203	6.18423914542237	0.590080070789098	0.646019681526784
YBL056W	0.101153002647587	7.84544793247494	0.0654260029106884	0.0909880012720468
YBL057C	0.0712681688550391	6.52055374100855	0.300810755507044	0.359037971433066
YBL058W	-0.351807623713191	8.56346912624679	0.000556428341909103	0.00111769034131558
YBL059C-A	-0.0324860916182242	5.23790553943143	0.775947843076158	0.812292953608543
YBL059W	-0.13685173429167	4.66199860106664	0.152474773267388	0.195997078658015
YBL060W	0.768976390471758	6.24126328063154	5.01627885048866e-19	3.99441966213746e-18
YBL061C	0.437365677478914	7.28806680036141	0.00142358844925744	0.00268631944662139
YBL063W	-1.12675927223439	5.65722146523864	8.14608806566053e-09	3.00087508889406e-08
YBL064C	1.11775341591286	6.19219437888919	4.06904594717173e-12	2.05055358209526e-11
YBL066C	0.0410244360038482	6.04628198061059	0.596382517935345	0.651781802913523
YBL067C	-0.0939837320558141	6.48216790031247	0.166368064216805	0.211907797049032
YBL068W	0.0452586688194101	6.12655327551265	0.550492775588861	0.608487326133523
YBL069W	-1.25949812605101	5.47194197476652	1.35739589667337e-11	6.60247907022676e-11
YBL070C	-1.92388691593808	0.876041796362693	1.33412877104642e-07	4.33790274285078e-07
YBL071C	-0.332073704562071	4.32875768941415	0.0302356672759692	0.0449386481243824
YBL071W-A	-0.137898174406517	5.04392389334447	0.384627946379759	0.445889551414406
YBL072C	0.156469711147947	9.93220210734306	0.0464051428223641	0.0665365415330439
YBL073W	0.144849968765128	0.797732886691446	0.61445385288247	0.667889452816744
YBL074C	0.0110779075282209	4.00712192288747	0.929624283386493	0.944549804245327
YBL075C	0.321700666596347	5.80653386258786	1.43677317579823e-08	5.15079328139471e-08
YBL076C	0.287261312075733	9.47743732273581	0.000141309520138026	0.00031068411768015
YBL077W	-0.0900371939286864	1.40962175775587	0.762761614804587	0.800383763346538
YBL078C	1.31199965328012	5.0981144097195	2.85990754933022e-20	2.4421750588178e-19
YBL079W	-0.315606886374078	7.44485796393543	0.000113575826706975	0.00025289550746753
YBL080C	-0.337228862574225	5.90203615256666	0.000104731029556938	0.000234155057529309
YBL081W	-0.858198584972285	6.61114007356294	7.36508410049779e-14	4.28229067816177e-13
YBL082C	-0.52895910483335	5.64320312520722	4.73512654555588e-05	0.000111769064750224
YBL084C	-0.0969240527734617	6.07399753534134	0.130447908210233	0.170267656135458
YBL085W	-0.203421696644984	7.6684864322756	0.0778334910266513	0.106761338820951
YBL086C	0.0317371947799432	5.91940617227598	0.775099169697548	0.811545839119063
YBL087C	-0.191440114645941	8.85456027779103	0.0350605942262925	0.0515869536193026
YBL088C	0.131004241059298	5.42724915583438	0.0658115696252518	0.0915030426889487
YBL089W	0.356441527071716	5.54709231181818	1.55505283852893e-05	3.90680220026575e-05
YBL090W	0.0596871015603348	6.02655425373895	0.485695069933713	0.546202536558452
YBL091C	0.0403961612458916	8.04917512842301	0.542122476127264	0.600338980747304
YBL091C-A	0.601295486506584	4.33298160055039	5.74885947070415e-13	3.12496773398493e-12
YBL092W	-0.130166463310315	10.5940637974522	0.12530214186209	0.164121236791914
YBL093C	0.538542242186504	6.08795792664112	7.37545169267741e-08	2.4538580839168e-07
YBL095W	1.68052826388181	4.49865111879847	1.95891216813262e-47	4.23632372475299e-46
YBL097W	-0.626974620332462	4.69395911136555	1.26442010307963e-06	3.6546604133244e-06
YBL098W	0.0334798524130616	7.29068676729069	0.69608866195901	0.741475024042801
YBL099W	-0.305587910042794	9.03834780227094	0.000265862743257581	0.000560466029072052
YBL100C	-0.716331332786619	7.06963487550801	8.59028980617622e-11	3.88015193949898e-10
YBL100W-B	1.27924142959684	5.31508596646405	6.19779729468759e-30	8.22542104539995e-29
YBL100W-C	-0.20920157441636	1.69974930337429	0.263456642649484	0.318628311327438
YBL101C	1.24629628679185	6.99024392776019	2.62800761019972e-32	3.79797638281748e-31
YBL102W	0.0762761793044248	6.39377281235585	0.201700628726767	0.251895342730645
YBL103C	0.435540523741494	6.97392852653536	3.77618186575413e-14	2.26345018712999e-13
YBL104C	-0.326914025050299	6.1500616386273	2.64743696800438e-06	7.32798851364749e-06
YBL105C	0.044974354992283	7.2559008501821	0.552704219137154	0.610258542782841
YBL106C	-0.202957344404124	5.38104115691965	0.00294139261751958	0.00526299179063325
YBL107C	-0.454782702282259	6.33910066917419	9.53987007067882e-06	2.46364685845881e-05
YBL109W	-1.43878519168808	0.586723864118147	2.06772028282703e-05	5.11990705945475e-05
YBL113C	-0.629205780802444	5.96018879941739	0.0033356801210513	0.00591741188780183
YBR001C	0.34308699734221	5.5193610497923	0.00201975068755804	0.00372134267042566
YBR002C	-0.245891271547276	6.18200916329451	0.000234253700996559	0.000498172355992683
YBR003W	0.0215596174046554	6.88097413381805	0.773930798561323	0.810746116213743
YBR004C	1.19344259456178	6.25704635931323	4.28338353088034e-79	1.65075011459312e-77
YBR005W	2.40586858254156	6.10590475649057	2.87359084537012e-132	2.43324340315002e-130
YBR006W	2.54855924279688	6.49780382755443	2.67611208276696e-121	1.87078905134825e-119
YBR007C	-0.00563275988612025	6.50930652192327	0.956039083314822	0.967609404738064
YBR008C	0.10194300537847	5.45828641481009	0.313435082026125	0.372700101491508
YBR009C	-1.94823465041907	8.89501964551006	0.000763342301873777	0.00149827421445157
YBR010W	-1.56086317712851	8.91686114948908	0.00180484402644064	0.00335520169664847
YBR011C	0.289291048418844	10.751425944546	4.94483756360567e-10	2.06017764604278e-09
YBR012C	0.380740498099173	4.32870043556499	4.47732634303787e-06	1.19954037318822e-05
YBR013C	0.136418966320156	3.26514349232322	0.224860779276328	0.276850912350868
YBR014C	0.577396263919902	6.67653697763733	1.21957658378417e-08	4.40101705985021e-08
YBR015C	0.127399208283958	8.00792750159383	0.380645835727291	0.442125727278298
YBR016W	0.860327764566615	6.89917373469813	2.2908012938724e-49	5.17755540554921e-48
YBR017C	-0.31231527186467	7.86725721139424	2.31319670324983e-08	8.10427656173543e-08
YBR018C	0.705217879117844	2.05863904096054	0.000146772154991742	0.000321338017410908
YBR019C	0.0665293651585447	4.25029359126474	0.489788241996303	0.550085356039935
YBR020W	-0.361583689627102	3.2122191180802	0.0160280649318384	0.0252915292310268
YBR021W	0.234044746509878	6.72937517750506	0.0283091335509765	0.0422884348854496
YBR022W	0.182964655392675	5.35666103901137	0.00398105000460911	0.00697582997018653
YBR023C	0.856647244751975	8.17113215275755	4.96604709342702e-07	1.51706682549203e-06
YBR024W	0.466925166873653	4.80523305605361	1.09441780066329e-07	3.59346795062136e-07
YBR025C	-0.0244837298388066	9.42524181580261	0.840295489265782	0.869660265358217
YBR026C	0.980152463906872	5.8410354892952	8.57422808418638e-15	5.42042683934054e-14
YBR028C	-0.853800915180437	6.70048135472749	1.59101132232868e-20	1.37628202443742e-19
YBR029C	-0.619897007103361	8.15363540944499	1.84703810752296e-13	1.04071163096795e-12
YBR030W	-0.436503025352211	5.81003322827963	1.73171857632338e-09	6.81800398222408e-09
YBR031W	-0.040890325443511	9.7765566657664	0.694733432556075	0.740424994952513
YBR032W	0.233619678964709	1.21590440411927	0.333793947186632	0.394179770278145
YBR033W	0.594489603470096	4.93375320367408	2.08507618214839e-10	9.09686357552692e-10
YBR034C	-0.690038934371843	7.25277982072529	1.26264895168454e-10	5.60224759965128e-10
YBR035C	0.255985511387566	7.54922651119542	3.15196291136338e-05	7.61028153538822e-05
YBR036C	0.542851795410095	7.90325124906619	8.2567316770132e-21	7.21503936659932e-20
YBR037C	-0.453388523683206	5.82002201021138	2.05323656197483e-06	5.73875323597985e-06
YBR038W	-1.94748652185994	7.47960629612778	1.89833296028556e-10	8.32441849543165e-10
YBR039W	-0.395244575564949	8.66603680481194	8.10248923748639e-07	2.38763932600284e-06
YBR040W	6.78251994634297	6.00404093269793	3.37643873765053e-64	1.05724737972682e-62
YBR041W	-0.0756527330596486	7.04217585209889	0.433737058218769	0.495935183341811
YBR042C	-0.436153624961375	5.88886261367283	8.2640882646709e-05	0.000187414932656361
YBR043C	0.410692761295991	6.52163060286729	0.000755993814364272	0.00148579104673357
YBR044C	-0.531530400486735	6.55597146910482	1.06666063448359e-10	4.77140158818105e-10
YBR045C	1.76052576046492	3.97349526419424	8.56894588493212e-83	3.48084477433864e-81
YBR046C	1.44268330084088	5.52592459442033	1.85493500748427e-29	2.39825145483773e-28
YBR047W	0.336005845001833	3.71231037363251	0.221886381073117	0.273637112412632
YBR048W	0.136115458891005	9.6834729144509	0.0610403010834077	0.0855617370280828
YBR049C	-0.556836508157512	7.53102724010766	7.78260264821814e-05	0.000177096923244086
YBR050C	2.41189601944758	3.48411873128193	4.90095285574235e-111	2.8331277469926e-109
YBR052C	0.728221634502872	6.26709160068158	5.28442637573772e-10	2.19861393570485e-09
YBR053C	0.526791263078882	6.14354061174057	0.00787573470055198	0.0131671070688872
YBR054W	2.09708021130049	4.92986832835302	3.400229047944e-20	2.86305000507554e-19
YBR055C	-0.332559358438926	6.44655402032394	1.1216665236826e-05	2.86833651228406e-05
YBR056W	1.62313265958633	6.4377377304756	5.81243508914884e-16	3.95745863600938e-15
YBR056W-A	2.05439505954331	1.4446118790438	1.03848473388292e-30	1.42868883755243e-29
YBR057C	0.168701393432943	5.97997172500135	0.0253184661941457	0.0383026217310528
YBR058C	-0.009171405958809	7.20073276638361	0.883517436303869	0.904890430504065
YBR058C-A	0.186067670557468	6.44369870038643	0.0309411126306159	0.045896365441713
YBR059C	0.324060614737579	7.48251217431531	0.00215872016941872	0.00395316041990415
YBR060C	-0.373080318003934	6.16446051918568	6.55324750612927e-07	1.96010567198255e-06
YBR061C	-0.540859039132946	6.14178041309347	5.69662475063759e-06	1.50872722470631e-05
YBR062C	0.0469484655910895	5.87346074034131	0.590958397036535	0.646441390644768
YBR063C	0.179296221774942	4.79908929019309	0.104179186346664	0.13915247018799
YBR065C	0.172316524938303	5.58356486486039	0.0310845463658001	0.0460675393498605
YBR066C	2.7424761642613	6.87703609087556	1.74181411907536e-54	4.36324436828378e-53
YBR067C	1.65864898871761	4.98975101922231	8.08177118012571e-34	1.23318802880497e-32
YBR068C	0.349683217743814	6.29919538724324	0.0110109355989016	0.017891282383945
YBR069C	-0.841924216703635	4.16778168766679	7.58477764033435e-19	6.0078633957431e-18
YBR070C	-0.563958865061769	5.00193988705515	0.0567402653147068	0.0801509574887259
YBR071W	-1.46466053445956	7.35907491073564	0.0093879851273873	0.0154589336033559
YBR072W	3.39983831877377	5.39897382319717	1.06350685295905e-146	1.03125858064352e-144
YBR073W	-0.867538051857035	7.48755441138816	3.14107332941175e-06	8.61502411333186e-06
YBR074W	-0.217547662278632	6.81419840728883	8.07048057569906e-05	0.000183300828187015
YBR076C-A	-0.233213930871747	4.21603466885865	0.0114766858078807	0.0186015017658416
YBR076W	0.537698757993936	1.45358889468885	0.00552923639049734	0.00945980910064599
YBR077C	-0.235446092535817	6.19975852873225	0.000356584493818062	0.000736949459207353
YBR078W	-1.02073950815356	10.6019454115454	4.07567997700719e-08	1.39459237460257e-07
YBR079C	-0.199467937098155	9.13231000206069	0.00164081062575026	0.00307020027451309
YBR080C	0.0586630625453949	7.74541904928359	0.377363211082877	0.43856710323415
YBR081C	-0.411689543523233	6.94819457895083	1.75396243754576e-09	6.90106163254263e-09
YBR082C	-0.201414567531161	9.41842500983411	0.0352206970575787	0.051784502496983
YBR083W	1.58774638490336	7.75858422182012	7.54763848192312e-06	1.97117300405394e-05
YBR084C-A	-0.054949999738657	10.3242358657025	0.485301481379061	0.546181924288506
YBR084W	-0.445081327949512	7.84324853452266	0.00422234829735257	0.00737500231367915
YBR085C-A	1.69980507480606	8.29764369206042	4.5333034231302e-28	5.55075767410565e-27
YBR085W	-0.59676051345955	2.63332560005758	0.0272148990044261	0.0408325362651884
YBR086C	-0.312842911759987	8.20310674767684	0.00390704039684333	0.00685413681523843
YBR087W	-0.463104218786393	6.42736077533741	1.05224615998176e-05	2.71041298792217e-05
YBR088C	-1.33663454712929	4.11921036817439	0.0151464777287907	0.0239696299303737
YBR089C-A	-0.182526533008402	5.40233484674645	0.045375673899711	0.0652160056144066
YBR090C	0.576131479268311	2.32413101376383	0.00155172988017924	0.00291622383233435
YBR091C	-0.283452529961243	4.69238731091933	0.00683824084600742	0.0115126026228498
YBR092C	-0.138544046753608	3.51152834758066	0.175644897723878	0.222404617758204
YBR093C	-0.112364014711246	2.25130798975154	0.491545913336517	0.551750192490504
YBR094W	-0.419342641898885	6.5297563147013	1.67619837145e-14	1.03782745717378e-13
YBR095C	0.152169665519653	5.90258259919726	0.0291627660275955	0.0434622085666594
YBR096W	-0.0779686715115721	7.22141573577933	0.245031169392241	0.298808801295366
YBR097W	0.330052231638112	5.25342036757348	0.000381087054216246	0.000783280468358315
YBR098W	-0.542513140222169	4.97099149658662	1.45063495349358e-06	4.15493918075437e-06
YBR101C	0.405804657021889	7.79810434598221	0.00741909840164477	0.0124347977671281
YBR102C	0.113162461889745	6.51898750664134	0.0681014739258542	0.0944684036091914
YBR103W	-0.0518156617863083	6.17828032722457	0.474823555290004	0.536586318496899
YBR104W	-0.325173953869557	7.1328674211785	0.0033071880414636	0.0058703320062826
YBR105C	1.16374631432759	7.17349627898998	2.28387226437707e-31	3.24601419702954e-30
YBR106W	-0.0372411693337583	8.89014922499883	0.646335836868355	0.697499739948402
YBR107C	0.144288039885648	5.25383297417423	0.029061144983184	0.0433322429659975
YBR108W	0.654153024538379	6.4656005510302	7.52395518797063e-10	3.08764632014194e-09
YBR109C	-0.0219071793778163	7.79102664729682	0.771944556298884	0.809088332020379
YBR109W-A	-0.71259232550688	2.45942361481479	0.0162762666993993	0.0256562442047164
YBR110W	0.00758024602873115	7.09446151447726	0.924587166126849	0.93997723385589
YBR111C	0.187898964403071	6.88097399553516	0.0806976233445101	0.110262298078908
YBR111W-A	0.219082739177031	5.14497071602853	0.0389258804973819	0.0568015518325874
YBR112C	-0.864424485868606	7.50592766002168	1.61974096582102e-12	8.45302316537845e-12
YBR113W	-0.913725615713342	4.23508434556424	2.14767079390954e-12	1.10680164133017e-11
YBR114W	0.666871332012856	5.37522583884509	4.52917945840699e-18	3.48202390075995e-17
YBR115C	-0.865423226868515	9.82709959374306	3.46300225795647e-13	1.91356338003992e-12
YBR117C	1.37387166759408	4.52864737140323	9.43379430394434e-42	1.76685269019668e-40
YBR118W	0.182701148689498	10.720127858325	0.00099790799414308	0.00192412535625022
YBR119W	-0.10986634206911	5.4200004571351	0.145984359951182	0.188581429313817
YBR120C	-0.116993097433831	5.05982120504673	0.21857324829204	0.270049808617293
YBR121C	-0.0644965670941778	9.55916948903351	0.390295959624724	0.451502657160639
