logFC	logCPM	PValue	FDR
YER095W	0.821303562147036	7.21900744416073	5.092799301373e-12	1.59897563166232e-11
YER096W	0.519366534956756	5.41702314358805	2.7910250728348e-10	7.82389430348011e-10
YER097W	0.0254156149365797	0.924252189133012	0.886053931328916	0.90271299466765
YER098W	0.192263577006912	5.7522663597615	0.00407700739334906	0.00601914020182215
YER099C	0.234439376077725	6.66678245471421	0.000279308962003122	0.000469564013960373
YER100W	-0.543039965945192	6.77531673200433	1.63185630968605e-24	1.07649303733529e-23
YER101C	-0.57138490416019	5.90599652684165	3.96497865203672e-16	1.62152664684709e-15
YER102W	-0.93870528074994	7.50857504502364	9.02876851033791e-11	2.63313772653728e-10
YER103W	-0.0186873066676118	6.47432911145772	0.813052175871166	0.840186217497379
YER104W	0.27827540122214	5.06911889030457	0.0113013670335732	0.0158842048464001
YER105C	-0.315364066688433	7.04509352206768	2.3573026501895e-09	6.17990055464366e-09
YER106W	0.442134932230558	2.58405821822615	0.001540988371927	0.00239555799928918
YER107C	-0.0048894428190726	5.76009856805888	0.958266339870081	0.964144299846075
YER107W-A	-0.133113514972607	2.75092704738186	0.211423011267765	0.246964139091479
YER109C	-0.11207874017242	5.28066669174769	0.286584623840591	0.326748465543593
YER110C	-0.176373749463022	8.04964988753315	0.0326976291993423	0.0431395460023497
YER111C	-0.594938773893704	6.04865747211957	0.00160164794112635	0.00248286113785333
YER112W	-0.621885941813209	6.59725841225772	9.18911021773746e-19	4.40163456286098e-18
YER113C	-0.165866601013277	6.42400357396847	0.0016500871225406	0.00255338570798033
YER114C	-0.185497657583437	6.64992199073697	0.11760440879428	0.143120344289651
YER115C	0.338995300742989	4.45614375273126	1.69595020755703e-06	3.49854582245534e-06
YER116C	0.0188898499423735	5.17355991858264	0.784277390356592	0.814194232308272
YER117W	-1.19867246199416	8.30839844595302	2.06544612708254e-20	1.09191572693937e-19
YER118C	-0.30522987827984	6.38611756331173	0.0028296794275389	0.00426348670450188
YER119C	-0.0705320908368439	6.85853433247656	0.383700521095184	0.427987219725542
YER119C-A	2.76746686053424	0.285464750984818	9.81084768080063e-28	7.55609575822069e-27
YER120W	-0.459038146240871	7.36004234080823	9.91514279478674e-05	0.00017416787734171
YER121W	2.24318218831989	5.92628739153082	2.32409848711655e-209	5.64198148732415e-207
YER122C	-0.749410318641538	7.88842435216999	2.1565329095463e-12	6.93220245129052e-12
YER123W	-0.372885694343387	6.59636160598263	6.35632058967877e-15	2.39605650054413e-14
YER124C	-1.94047087316056	6.42987937212232	0.00963724936408848	0.0136432158597278
YER125W	0.117277034903915	7.92057624100221	0.0168942847926316	0.0232550270824407
YER126C	-0.56851617913862	6.18960954011602	7.59259586130809e-06	1.47643269087725e-05
YER127W	-0.81217279795139	5.18539990273471	1.85745539982655e-14	6.80319663340213e-14
YER128W	-0.0933182521135729	5.54789256393776	0.100073998124618	0.123319613120468
YER129W	-0.13324804757433	6.9622992015479	0.00750895845301464	0.0107887947091254
YER130C	-0.681240617373078	5.64155971990676	2.37344074388219e-38	2.80241476159942e-37
YER131W	-2.08725517171641	7.24163155742421	3.90227666740784e-23	2.40191856942172e-22
YER132C	-0.37595635873077	5.15589411851029	1.2604363312909e-12	4.1416286381183e-12
YER133W	-0.183473703961893	8.48263665092238	0.0027612924172387	0.00416458341953819
YER133W-A	0.316554138797306	2.01575381562735	0.021660114173473	0.0293689081588042
YER134C	0.0620348352442841	4.41177661610931	0.378534089464218	0.422924040677161
YER135C	1.75829502641252	3.47045916281311	2.0552723714187e-26	1.48493428835001e-25
YER136W	0.406749644397945	8.31141990461924	6.55918679943615e-10	1.78830658965759e-09
YER137C	-0.040998841331203	1.94103883005612	0.819461793773931	0.845083029127271
YER139C	0.110611963909705	5.76875675590713	0.209184040942528	0.244518094083244
YER140W	0.122189450354018	5.177363095376	0.059151739765915	0.0752919271475121
YER141W	-1.16808132154825	7.94063081879571	1.12978593610891e-26	8.25110811822496e-26
YER142C	0.900985141284785	6.75260018547205	7.35137938725433e-57	1.52271404441114e-55
YER143W	0.506666723533364	7.63151682066112	1.74287840808226e-17	7.80629450822971e-17
YER144C	0.443587726173018	7.08815625847443	7.71614558150152e-16	3.10333250723212e-15
YER145C	-0.400392471691575	8.40550085913186	0.00514919030683258	0.00753930904032978
YER145C-A	-0.468199347264421	2.42958949391005	0.00556016192655208	0.00811168815678955
YER147C	0.399707868939129	6.03601206066786	4.7194322714894e-11	1.39718216856923e-10
YER147C-A	-0.474226338381409	4.33805237359358	1.28040540325886e-09	3.41122932062249e-09
YER148W	-0.420978978632825	5.94124770636849	4.51347345685471e-08	1.07168507080013e-07
YER149C	0.0891425896636419	4.79287783363747	0.303517458042268	0.344307935113743
YER150W	2.78560856506329	4.84387345339965	1.37603404719762e-224	4.63952812913464e-222
YER151C	-0.362728314969546	7.56430262577712	1.67960467921722e-10	4.77672014909527e-10
YER152C	0.469759361858515	6.06409805542961	4.87312481441182e-05	8.82835656676577e-05
YER153C	0.490254808733714	4.07984984370087	0.000752058951252509	0.00120939209728444
YER154W	-0.419272207687094	7.05650927122482	0.049114396167909	0.0631381635973395
YER155C	-0.239111094757437	6.81996786858745	2.33258919219404e-06	4.76649286445306e-06
YER156C	-0.465569662690876	6.8000534887148	3.41475400016389e-17	1.49957612351626e-16
YER157W	-0.106501933392765	5.93055984232496	0.174531765570174	0.207326929975609
YER158C	0.427429829476967	6.89248252797573	0.000445775645464347	0.000733174090060466
YER159C	-1.01637870021386	7.10963767849907	1.66337167134443e-55	3.27759827058096e-54
YER160C	0.187947534456558	1.86640827318075	0.227877134225597	0.264686378490937
YER161C	0.294744465042466	6.88347903532295	4.77967571188079e-06	9.492098133313e-06
YER162C	0.37041484317932	6.2125139377313	2.39400873408587e-13	8.208609608569e-13
YER163C	-0.225331327253429	5.79456192069315	0.00219589854936974	0.00334510750404743
YER164W	-0.740804634170507	6.80440692963816	4.98543065632823e-56	1.0018734653396e-54
YER165C-A	-0.752294441234367	1.459345410399	0.000653537516293796	0.00105655812104077
YER165W	0.0783215362208143	9.4491212807982	0.184423614484669	0.217798582663447
YER166W	-0.467960179362338	6.91286459720449	1.06821807404328e-14	3.96272340548207e-14
YER167W	0.146559466885701	6.51292027557664	0.0608923534675751	0.0772967356608897
YER168C	0.268552799420306	6.44594747207258	2.80610892132463e-07	6.17934508110275e-07
YER169W	0.00179050113971507	6.13827247367491	0.982331292720683	0.985579205740093
YER170W	0.79911015225898	7.79601170915723	3.45734731496631e-22	2.03123338378805e-21
YER171W	-0.322207686534417	6.38839051373707	4.66352987543849e-07	1.00937813174166e-06
YER172C	0.174621500268811	6.1769107594598	0.000396967472795802	0.000655920389980321
YER173W	0.2364993592353	5.43374325497518	0.0002394658121584	0.000405220971002301
YER174C	-0.197632062443033	6.62963636431166	0.0037104679499342	0.0055071729000124
YER175C	0.0541999517990763	7.51838246415638	0.675240469362509	0.713446101768988
YER175W-A	0.812160549850857	2.47133990572856	1.16777795992953e-10	3.3780955380421e-10
YER176W	0.0723471415489184	6.41376292784477	0.214484290390704	0.250231672122488
YER177W	-1.0978550032735	9.44466404145171	1.56565794524534e-46	2.455291490877e-45
YER178W	0.227705605127699	9.84590623199344	0.0025416865247997	0.00384963701497613
YER179W	3.00899720508159	5.39877074937158	5.01085568701629e-132	4.82712431182569e-130
YER180C	0.3431334311891	5.01737226591307	1.0538071663068e-08	2.61576919931122e-08
YER180C-A	0.560464913923752	3.30842848986108	3.22735071859439e-12	1.02602365171029e-11
YER181C	2.06649500954786	0.045924222447985	2.99425839366717e-16	1.23620096538544e-15
YER182W	-0.0832432288329889	7.47239997666547	0.666491269216091	0.705429981317136
YER183C	0.0594329032342001	5.27173443690491	0.352156111014149	0.395711060497106
YER184C	1.49310888566193	5.00196485631735	7.46267276051046e-63	1.84861065238931e-61
YER185W	2.49300414698276	4.96008324245362	4.51240797523351e-108	3.14779356341289e-106
YER186C	0.135223803135845	6.50176944967305	0.0249852457632381	0.0335402469668419
YER187W	1.02745114956842	4.20095082787879	4.12581921492972e-14	1.47900749057345e-13
YER188C-A	0.547132477840979	2.55917412091026	1.05849263340265e-05	2.03162295765992e-05
YER188W	0.310138113581817	3.61507289551014	0.00154160223291838	0.00239589857915023
YER189W	-0.104948782488712	1.44640389074531	0.625433970107619	0.666507245756477
YER190W	0.121441759475595	0.4697826255208	0.708970883263775	0.744548242001704
YFL001W	-0.148123811678708	5.62496411618177	0.0182538367443875	0.024984784664341
YFL002C	0.183103664042305	6.56435407609849	0.0289577649880995	0.0385320490490629
YFL003C	0.728369962297811	3.99938340725379	9.94555509239116e-16	3.97363883184476e-15
YFL004W	-0.237236740004401	7.33608391352797	0.000257291123926378	0.000434111712846592
YFL005W	0.107503661230733	7.98438905915981	0.115403211616701	0.140667220586817
YFL007W	1.07305775429514	8.01323739461802	4.78384251094292e-74	1.53614498406945e-72
YFL008W	0.13656920051539	6.11377199053901	0.391390632190701	0.435764033528778
YFL009W	0.653098280880345	6.9973410931279	2.34234067501744e-40	2.9371209827853e-39
YFL010C	-0.144798313693402	6.26205690381507	0.0424463574287093	0.0550795260284022
YFL010W-A	0.324305079497837	2.38542162036648	0.0247513623886929	0.0332483440320888
YFL011W	1.73555562250131	3.37122796346611	5.27477321850765e-23	3.22707647813739e-22
YFL012W	0.113781775189645	0.958824847052062	0.697423669648154	0.733865774147978
YFL013C	0.460981396198616	6.58006324235201	7.7022815282862e-19	3.71878652308424e-18
YFL014W	0.706942498852219	9.8548511460858	6.07092323786167e-06	1.19276248399425e-05
YFL015C	-0.420505066915328	2.33511268721434	0.0110078664651476	0.0154860318908161
YFL016C	-1.83370348211	8.36139623126157	7.20662364789559e-70	2.03427901949202e-68
YFL017C	-0.381979243219551	6.06590271748354	0.000792385788556468	0.00127121050773175
YFL017W-A	-0.039830670218931	5.2487393748783	0.551018351513834	0.595252825798764
YFL018C	-0.651360154604152	10.1477025792407	5.46719494289134e-25	3.69492272922133e-24
YFL019C	0.89658388980342	3.05018266710575	1.15028961780481e-18	5.49693518933651e-18
YFL020C	0.17703015649115	2.06310497954876	0.267147312854456	0.306024356684352
YFL021C-A	1.25906523875699	1.215338974229	6.20661529419382e-13	2.08340421573353e-12
YFL021W	-0.665305311051989	7.70237966813798	2.25291397455469e-07	5.01391085866243e-07
YFL022C	-0.826098962872054	7.62167790691268	1.40262749140946e-44	2.07117913512506e-43
YFL023W	0.0085752476363226	6.31209864292703	0.928861729748151	0.939856925282015
YFL024C	0.908315590500038	6.90440602782048	5.93089095173767e-60	1.37910257417992e-58
YFL025C	-0.0662786573810139	6.47696757591818	0.317302337336468	0.359072885566852
YFL026W	0.207962747638119	7.73934374306742	0.457865484813842	0.502583763308954
YFL027C	0.321710350433033	5.41565822730388	0.000143783876349702	0.000248186673938094
YFL028C	0.472141875761944	7.02173688242312	3.68863824415979e-14	1.3254201008766e-13
YFL029C	1.21646850655237	6.67483986098179	2.37414455125607e-45	3.59318785076635e-44
YFL030W	0.180439962252597	10.2009078483343	0.162743957114979	0.194313019030259
YFL031C-A	-0.490343499005761	2.82138407289583	0.000279603253579638	0.000469928592072783
YFL031W	-0.625731717043844	7.26319131618841	3.60221128798747e-07	7.8600662809717e-07
YFL033C	-0.256229074693419	6.06049261250591	5.34014956818413e-06	1.05671234852656e-05
YFL034C-A	-1.83759605856157	6.05946427448994	6.25417051508068e-20	3.21121496243863e-19
YFL034C-B	0.498392681362206	5.94445305361997	1.34097260926947e-08	3.30156704489104e-08
YFL034W	0.000568083147669684	6.16616344996806	0.989669551807274	0.99195780510625
YFL036W	-1.03850969427813	7.42483264408415	1.21641601347383e-12	3.99914885469809e-12
YFL037W	-0.968213326313686	8.72903685952521	3.61621976937189e-06	7.25275538014475e-06
YFL038C	-0.150386123992943	9.14017197074034	0.00882162509472553	0.0125470922662033
YFL039C	-0.332472628842872	10.4556640435872	1.17046968214469e-05	2.24087712963285e-05
YFL040W	1.2437901878936	4.56780642794557	4.18352638663923e-53	7.74079928064436e-52
YFL041W	0.693027115249316	7.79441636866216	4.39110210089225e-22	2.56246140868414e-21
YFL041W-A	1.28163551437249	2.49514187281082	4.29129840483772e-32	3.96406240775648e-31
YFL042C	0.231261301748102	6.45046260985727	0.00231965965087587	0.00352390849090504
YFL044C	0.368663932808218	7.03054339277764	3.48763019438584e-10	9.73616727218383e-10
YFL045C	-0.501052323341654	7.50779896903352	0.0196700111280089	0.026787965588519
YFL046W	0.121379453893216	6.48237143726995	0.0284191812696128	0.037856894452432
YFL047W	-0.718306531267093	6.39087884688098	9.47717158156586e-22	5.42612776684181e-21
YFL048C	-0.0190624086108689	7.15440987796633	0.750406998703505	0.783993815653567
YFL049W	-0.377254539885821	6.41242398362373	6.79016437098794e-14	2.39450944610842e-13
YFL050C	0.771919002499458	5.40571993847403	4.36649958763872e-07	9.47115296546798e-07
YFL051C	0.631143123016583	3.73867485595027	3.43188282369151e-08	8.21761468305274e-08
YFL052W	0.547749518888942	4.96297387501122	7.30967241089431e-06	1.42598527360069e-05
YFL053W	0.251590092782866	4.08497272520578	0.0373345950699359	0.0488853629944857
YFL054C	1.71239297068817	5.84625179880373	4.88207774653823e-58	1.05442454959931e-56
YFL055W	1.82251765445028	7.36420365586409	6.31583654742121e-31	5.56325283110295e-30
YFL056C	1.69612453766642	6.0102578974954	1.14562629255531e-98	6.49794950422261e-97
YFL057C	1.66951302125558	5.43288158117107	3.91901013704473e-69	1.09605864155412e-67
YFL058W	1.242423268406	4.2050418928732	8.00263270287963e-24	5.10704288893549e-23
YFL059W	1.3507373773926	5.5018193049084	4.67690298138519e-60	1.09169708438564e-58
YFL060C	0.757037634197898	3.30438094841583	9.90038696042794e-11	2.87490184032714e-10
YFL061W	1.28393792633723	2.49223082414408	3.85147913507368e-27	2.88219813449595e-26
YFL062W	0.228344806060892	3.82566366775945	0.0039174136903385	0.00580439054850204
YFL064C	-0.330964781851164	2.08113059657861	0.343920667519221	0.386886845444699
YFL065C	-0.542345853238951	1.94147124706825	0.145274451374179	0.174415557940631
YFL066C	-0.0741249570225428	4.37293083949963	0.609405190752608	0.650682635939053
YFL067W	-0.124530296106999	4.46965808720717	0.408140490801482	0.452917286281622
YFR001W	0.463530351577062	6.76823380260848	7.67749954497279e-13	2.56015080980439e-12
YFR002W	-0.284511145809394	7.00438439952901	2.35359217057883e-08	5.70217600129459e-08
YFR003C	0.00509943531350793	6.29899467901256	0.92147385391044	0.933159489301261
YFR004W	0.46037957426258	8.49295402887089	1.92526356071831e-15	7.51893471685934e-15
YFR005C	0.57274822830212	5.18034336462857	1.16003293277825e-16	4.92324466365819e-16
YFR006W	0.447016985615111	7.8000416757287	6.88045764814871e-08	1.60359053251208e-07
YFR007W	0.421356111301625	6.101249912913	0.000163866147572413	0.000281410200797106
YFR008W	0.693507077825437	4.94869441859573	2.8348624443852e-24	1.85596334142112e-23
YFR009W	0.302238896416052	6.94501649878885	3.96042703670467e-09	1.01846744431189e-08
YFR010W	0.354227560441529	8.22689734592874	4.49702712831446e-09	1.15109479720542e-08
YFR011C	-0.733317075317988	7.17848818869355	1.34478439388214e-21	7.62645033462396e-21
YFR012W	1.14244555596888	3.20831528064645	1.15757283733267e-24	7.68633429953167e-24
YFR012W-A	0.601544998417648	1.30148814631496	0.00308972703303908	0.00463802952350091
YFR013W	-0.00562602631593821	6.77856512782481	0.9209148040417	0.932748989607657
YFR014C	0.457265944217407	7.06643771064537	8.39769418663384e-19	4.04168168268682e-18
YFR015C	0.0287247154075769	6.69979958249994	0.746890982219739	0.780723625747777
YFR016C	-0.619841506631896	7.4369126689837	2.74126600977051e-21	1.51795104135924e-20
YFR017C	-0.248239835399593	6.53399227050104	0.0129809741019457	0.0181482450644341
YFR018C	-0.182587332095461	6.79743763568188	0.00141576754216271	0.00220824806306488
YFR019W	-0.361165290939555	6.61145209904957	0.000202036215856313	0.000343846829509804
YFR020W	0.920947496186545	7.16712330202656	1.31067782333409e-46	2.0661048596921e-45
YFR021W	0.256180420438131	5.93751873403619	3.20466022284062e-09	8.30093166556539e-09
YFR022W	0.753747569413687	5.66052383964103	1.36970941140142e-25	9.54393388954674e-25
YFR023W	0.76777627204474	3.84300903755623	1.27264438654395e-18	6.06254221501982e-18
YFR024C-A	-0.0804937692037407	8.10258265103505	0.191811389717112	0.225776439913334
YFR025C	-0.299138164755919	7.04395914326265	1.18673279082441e-05	2.27058048786675e-05
YFR026C	0.968508390667912	3.74747801041141	1.3464591016073e-23	8.46804174886498e-23
YFR027W	0.384881880125495	5.04547886486279	0.000144634428871393	0.000249512890511793
YFR028C	-0.761476899991419	6.77729828360141	4.37308783112852e-17	1.90389311672303e-16
YFR029W	0.209361939493235	6.55496946780727	8.65664611112284e-05	0.000153080376597915
YFR030W	0.26312846557692	9.94537934616512	0.0350390670065321	0.0460285925676717
YFR031C	-0.574894694218431	6.18871932937044	4.66726674615189e-14	1.66817678930482e-13
YFR031C-A	-1.20903217823651	8.45335221333703	1.59499942053277e-25	1.10376869819993e-24
YFR032C-A	-1.21648901085271	6.63291228161495	9.46669976266108e-13	3.13097552368338e-12
YFR032C-B	-1.59772351785496	1.35774020432162	3.99463922953581e-12	1.26071063359609e-11
YFR033C	-1.34278795649297	10.5104863209145	3.82208328328417e-38	4.49539214074644e-37
YFR034C	-0.692933279408802	6.49568411322761	5.75535076198428e-26	4.08528933034884e-25
YFR035C	-1.01935174867971	4.04859708064274	1.39876515495065e-12	4.56894818374353e-12
YFR036W	-0.00999992275958918	5.02149136195034	0.89871548258355	0.913924977178211
YFR037C	-0.486314516414551	7.05517427536904	5.76629622725158e-19	2.79741421288488e-18
YFR038W	0.0412352056186005	6.30145859830466	0.424144069614249	0.468961624793019
YFR039C	-0.0287445802256278	6.56869831751344	0.646793191662507	0.68709747596705
YFR040W	-0.663914208762202	7.37135418150048	3.22877718955342e-28	2.53171172653743e-27
YFR041C	-0.612283787592398	5.74384051462035	2.16155343950385e-22	1.28612429650479e-21
YFR042W	0.0459238350788912	5.96749858677631	0.39350911542561	0.438042337035588
YFR043C	0.151575867287203	5.64735253236257	0.061474895653737	0.077954689035213
YFR044C	0.512391288705665	8.0044360165461	9.61523779584418e-14	3.36533322854546e-13
YFR045W	-0.247265793135665	5.71048927550955	0.0289994737626721	0.0385706347283929
YFR046C	0.309684052331066	5.11356137514748	1.43063246292366e-06	2.96837894614827e-06
YFR047C	0.231787474321579	7.11692426904304	0.000139747792172924	0.000241907972246856
YFR048W	-0.180653386789425	5.98826652519331	0.000541466530445509	0.00088408941976696
YFR049W	-0.351786064097487	7.73809129580717	4.60657957775915e-06	9.16633818276076e-06
YFR050C	0.130390675857405	8.64932037379922	0.0387992682074117	0.0506829011516965
YFR051C	-0.0287940585433252	7.72129200800685	0.593406294459338	0.635837358946632
YFR052C-A	-0.00776426749924906	0.551698675692367	0.990643072157357	0.992751154178533
YFR052W	-0.1878450651855	7.9243665403245	0.000567365396042212	0.00092339516990619
YFR053C	0.245117356879008	7.54461235059594	0.322752189007279	0.364764066123869
YFR054C	0.330413298950463	1.81059813563591	0.0267055703945862	0.0357153165986654
YFR055W	0.266870057962025	4.09534605688918	0.000104027181095959	0.000182257783507903
YFR056C	0.756221234709582	1.35059473857952	2.51093648871131e-06	5.11886918037923e-06
YGL001C	0.228319035912032	7.33659017210091	0.000223851861070925	0.000379591211187328
YGL002W	1.30978296421573	6.35363591212947	2.72235490583957e-113	1.96690141946909e-111
YGL003C	0.406643130417386	6.02981131083866	2.62793631473522e-12	8.39418183901477e-12
YGL004C	0.137766820766043	5.86065248746953	0.0215105933434547	0.0291792112207033
YGL005C	0.198518691660244	6.45608192898811	0.000583103795365591	0.000947738868257572
YGL006W	0.227136592438795	7.76857616777417	1.38236219063536e-05	2.62501756413204e-05
YGL006W-A	0.400906191963526	2.09703335178735	0.00402163695038184	0.00594720142589361
YGL007C-A	0.812308112773618	0.310145917003754	0.00563155249791905	0.00820991883494372
YGL007W	0.136631843350519	1.6883168290717	0.470810080302976	0.515580364012769
YGL008C	-2.80052787657039	12.1236153425071	4.91262493404462e-96	2.59258441084494e-94
YGL009C	-1.52167804722646	9.68645463290571	1.88463576590733e-129	1.75966991742948e-127
YGL010W	0.917914555147579	6.34812763415299	2.58503255004943e-46	4.03304949775064e-45
YGL011C	-0.327744439109936	8.70035515754766	4.65860575957412e-09	1.19044540441496e-08
YGL012W	-1.06939629105747	8.03578034946916	9.29267688662144e-24	5.89929456327464e-23
YGL013C	-0.426433198128382	7.512295726022	7.98853954984348e-09	2.00423507763539e-08
YGL014W	0.2000340611541	7.46326318717951	0.00178110011275298	0.00274561762364689
YGL015C	0.439033889212423	0.873132559546785	0.0308508185894276	0.0408539424000078
YGL016W	0.124514357877612	6.04588974900991	0.00526342323795169	0.00769542655531891
YGL017W	0.801154979116545	5.35763037179054	4.09800506221769e-30	3.49438399672865e-29
YGL018C	-0.346625830847273	5.56652861076938	0.000885247834028416	0.00141234729356426
YGL019W	0.192154343638347	6.91635369891416	0.000335590238013109	0.000559224918863689
YGL020C	-0.19376163783701	6.25673413175643	0.00394565455015906	0.00584338151901302
YGL021W	-1.9020727415391	8.00110573588362	1.9906893514336e-27	1.51018670923131e-26
YGL022W	-0.296540009843546	7.95472982735224	2.17418475293868e-07	4.84580509202529e-07
YGL023C	-0.240087880005406	7.59152087786329	2.51416855869834e-06	5.12373706606456e-06
YGL025C	0.209999590658516	5.53448499263755	0.000935122143649382	0.00148956858000213
YGL026C	0.278788398200392	8.93908154986898	0.00150793692798514	0.0023453790917329
YGL027C	0.0672804983810886	6.95516059776201	0.283631841888542	0.323685906058962
YGL028C	-2.76614600210212	6.99415979517747	0.000389408254721952	0.00064413156116313
YGL029W	-0.586782627647462	5.07385961374631	0.000155693208107021	0.00026775349390805
YGL030W	-0.842098487429183	8.51687929938483	2.30449776310985e-07	5.11371002717135e-07
YGL031C	-0.822039716014839	8.22941653760111	2.2747047091404e-07	5.05684354570444e-07
YGL032C	2.09717048383054	6.89946074086742	3.13056909924305e-09	8.11247816537406e-09
YGL033W	1.43758180172549	3.55226762468837	2.32076839593178e-10	6.54191518574546e-10
YGL034C	0.961925665619521	1.06054975464746	2.06601401028646e-08	5.0234932004922e-08
YGL035C	-0.482240912124378	6.45714512324447	0.0120345638881583	0.0168834415712512
YGL036W	0.0500776489024548	6.63860240542708	0.47844750775629	0.523094563965578
YGL037C	-0.148649280322001	7.88070618106453	0.0501733414760413	0.0643495370706033
YGL038C	0.0689320732194628	6.09350319416832	0.450100012607313	0.494328081164275
YGL039W	-0.0249732751073618	5.6061021174269	0.689978925186769	0.726488913420976
YGL040C	-1.17776413458847	8.42461929508369	2.96839245193168e-20	1.55437219937648e-19
YGL041W-A	-0.226877606994685	3.87753852796323	0.00303911713249105	0.0045665763498609
YGL042C	-0.0549256426303479	3.082618718656	0.572801743159039	0.615934404541497
YGL043W	-0.43016276616904	6.07035303443574	1.58285735234667e-15	6.20967115151384e-15
YGL044C	-0.325448817127292	5.94875343235935	5.0671833701685e-08	1.19567402307747e-07
YGL045W	0.00719015068887186	5.57931853549386	0.905392463950322	0.919482406913404
YGL047W	0.394590320200838	5.31179778746219	2.43813443120849e-07	5.39643977498335e-07
YGL048C	0.293527037143346	8.69683708205853	1.58196786242159e-05	2.99188624401266e-05
YGL049C	-0.123660011432681	6.78988538116287	0.0398303459467989	0.0518846038959266
YGL050W	-0.0945507983013598	5.82123702283025	0.0882215899890205	0.109649156183364
YGL051W	1.22480469848509	4.07818347573569	9.75191851125191e-50	1.68137481377238e-48
YGL052W	1.14514550541758	3.34334310423257	2.99579071241195e-34	3.03024230560469e-33
YGL053W	0.604924013096384	6.11468037512479	1.47462377856375e-13	5.1052434181993e-13
YGL054C	-0.0653882751478231	7.66208380959039	0.428394198356109	0.473057567289524
YGL055W	1.17600249274778	10.3233807001596	0.00591884836348336	0.00861633262604474
YGL056C	0.694571895700339	8.6087697260276	1.85220071464984e-43	2.63873383502579e-42
YGL057C	-0.28315523170565	5.30409877026265	3.21495811420872e-05	5.91798022297018e-05
YGL058W	0.0153114794154969	6.72331530285761	0.756709729377918	0.789762914461665
YGL059W	0.478292492474447	7.18898205939476	4.38031919241071e-10	1.21488246108247e-09
YGL060W	0.150121917752269	5.90729312178084	0.00801461891105469	0.0114718684366016
YGL061C	-1.23333922303636	5.18955013570916	5.77274973628924e-43	8.10991160868967e-42
YGL062W	-0.417549699804093	11.3297587421205	0.000867106048995079	0.00138522416724168
YGL063W	-0.230778410026173	4.27384884592429	0.000510255164401634	0.000835375935460889
YGL064C	-1.0152198393888	5.56308448310638	5.42337173633107e-17	2.33933497283534e-16
YGL065C	0.200352094376887	6.42212348012183	0.0372820539301485	0.0488271008420525
YGL066W	-0.307525621746532	6.57817695343412	2.40813716658293e-07	5.33198995402838e-07
YGL067W	0.0900821090553838	6.26498587068473	0.0653223082658713	0.0824544693979977
YGL068W	-0.823499335065456	5.1106207053252	1.13165153571514e-07	2.58778943867942e-07
YGL070C	-0.559237091996933	5.70614476487227	9.76937116210598e-12	3.01578400726456e-11
YGL071W	-0.0644229724497432	6.35677372795207	0.395607992134612	0.43989463251465
YGL073W	0.019850249442226	7.20687462482607	0.730767020807174	0.765055209466748
YGL074C	-0.233070165381289	1.78296529654442	0.131926032682454	0.159176757922428
YGL075C	0.940308591623891	4.42089166704966	8.3381589911887e-35	8.70986005465133e-34
YGL076C	-1.24209757643777	8.69611528267954	1.69261997244036e-18	7.98795537538146e-18
YGL077C	0.334989324808281	8.84718954269183	1.07799593895489e-07	2.47254624093621e-07
YGL078C	0.0484605191142685	6.78397166962444	0.712235290438361	0.747459100409893
YGL079W	-0.0768783628780485	5.3369763333487	0.240161478901033	0.277785404126238
YGL080W	2.15690199568829	8.10435770120318	7.30717548515436e-253	3.16766057281441e-250
YGL081W	0.928496908154797	4.67279760499428	4.86570347315036e-27	3.6233072857116e-26
YGL082W	-0.133763120674305	6.44188597805329	0.0389344443252114	0.0508485351000017
YGL083W	-0.383741449187594	6.05607183924498	0.000457105560953646	0.00075018216588093
YGL084C	0.0457205359696027	7.2525401933115	0.353454821018415	0.396876467855829
YGL085W	0.417549205877473	5.80690006090736	4.62080823774743e-10	1.27703484494031e-09
YGL086W	-0.419210690887214	5.99630600787142	3.67822056000227e-16	1.50933878151817e-15
YGL087C	-0.459519096912908	6.57331803652351	3.03613075395387e-11	9.08145763713457e-11
YGL089C	0.396221182449409	3.27319468222103	3.11248837968871e-05	5.73805953108469e-05
YGL090W	0.325169941916166	5.54341292711097	6.18546578454482e-09	1.56610729438475e-08
YGL091C	0.505765422751152	6.45082032832717	3.73724934077013e-18	1.73008133097894e-17
YGL092W	-0.210174697980882	7.1870003244583	0.00295655473496615	0.00444912737081815
YGL093W	-0.497099970582485	6.3113244574759	0.00498751204792989	0.00732024440601849
YGL094C	-0.24186549624881	6.51466770108532	0.0169800069776748	0.0233677238883239
YGL095C	0.236025676822837	6.92161605046203	0.000191245379847434	0.000326488948043341
YGL096W	0.151267280126098	5.4067931251105	0.0992026893349961	0.122345279734625
YGL097W	-0.734013698648633	7.19572027984174	1.64285428966976e-10	4.67439413221086e-10
YGL098W	0.155515453421669	5.94830734692221	0.00359656855741719	0.00534727451615995
YGL099W	-0.0114375878043195	6.01973672365844	0.889895467292967	0.906170401174668
YGL100W	-0.692431485483863	6.92563340834008	9.15583692996391e-34	9.07953828888088e-33
YGL101W	-0.352150231318051	5.88638618419952	0.0260240428397391	0.0348499373332694
YGL102C	-1.82448697672525	0.592016392844779	7.90919164530572e-09	1.98514822561457e-08
YGL103W	-1.39507449110793	3.81330499280868	1.54308026078758e-25	1.06905868752509e-24
YGL104C	0.499168062586651	5.54557904763934	4.76490205214288e-10	1.31625810443583e-09
