logFC	logCPM	PValue	FDR
YAL035W	-0.485495410723223	9.14755696164674	2.95380631417614e-11	1.3873659031896e-10
YAL036C	-0.762366284005571	6.96435460708994	8.0331165455927e-11	3.63121027609799e-10
YAL037C-A	0.899760310077898	1.03090100617403	0.000519763885755551	0.00104754290350733
YAL037C-B	1.22395933483524	1.51554463925169	1.03185656922e-07	3.39175598367995e-07
YAL037W	0.234647703277838	4.14753075530765	0.0936713094457508	0.126424930870043
YAL038W	0.120278365344205	11.299668496064	0.226733962207417	0.278814600284515
YAL039C	0.690693633419793	7.11697806548515	1.82146012014098e-10	7.98732183974293e-10
YAL040C	0.240272737448436	8.64292705880894	0.0750815845650838	0.103293017484047
YAL041W	0.350431129601388	7.28938923594084	7.82183102361818e-11	3.54102771942715e-10
YAL042W	-0.012485408220571	8.10318790183625	0.824588595223483	0.85546620094626
YAL043C	0.0336773918835776	7.30773049397403	0.630289554279008	0.681896850877344
YAL044C	-0.525416527856024	7.88842968833746	0.00254246621787615	0.00460400810297331
YAL044W-A	0.565786694690455	2.25882390322733	0.000288346605657141	0.000604231367448844
YAL046C	0.0624505325815643	4.89152993331076	0.351533169405296	0.412293682103909
YAL047C	-0.43277806579233	5.25470014388572	7.4143369851978e-09	2.74138954212848e-08
YAL048C	0.137700295361554	5.70182555292136	0.0256511359582601	0.0387084913105069
YAL049C	0.515521397245253	6.38607531237871	1.07104031140907e-17	8.09948975118405e-17
YAL051W	0.133167717298723	6.42734124390945	0.00923181647885366	0.0152226222355645
YAL053W	0.630003390615904	8.55142152719867	4.40947055457977e-06	1.18558752120454e-05
YAL054C	3.01419707158442	5.89914659518379	0	0
YAL055W	0.412597188333426	3.75567304799233	0.000199893080198986	0.000428281253797685
YAL056W	0.538805040779518	5.9976739877813	1.83894871632168e-10	8.05226488166494e-10
YAL058W	-0.16739893644135	5.76025613194692	0.0150980972133042	0.023905651947955
YAL059W	-0.631540264409417	4.19212933116626	0.00557213699083531	0.00951695670139258
YAL060W	0.0804395605720058	7.76909352451556	0.70598740753506	0.750556373846291
YAL061W	2.67432813392548	5.87456896725346	1.29455025259751e-30	1.77285560788525e-29
YAL062W	0.346804348435439	4.46049631577673	0.00194744700927789	0.00360026181420008
YAL063C	-0.112532990276204	3.42253248764807	0.465705613821949	0.527969479595994
YAL064W-B	0.147989235384759	0.905774267545097	0.59006766535281	0.645702002930669
YAL069W	-0.948378817224192	0.976120489493205	0.00073346016980203	0.00144528434639456
YAR002C-A	0.0163227752874364	8.38378781607663	0.893380204159374	0.913125091364529
YAR002W	-0.385611159019624	7.60920872575592	7.74200508628658e-09	2.85727038543615e-08
YAR003W	-0.171885170628231	6.11693109077876	0.166045038069176	0.211341371356356
YAR007C	-0.453242161783727	7.45737907620154	0.0832380608673827	0.113527046718399
YAR008W	-0.919908964228884	5.62283226372972	0.00232661152989021	0.00424123363180715
YAR009C	0.198882177537986	1.02954964351906	0.456214226111639	0.518774338449627
YAR014C	0.0913385936398535	7.85608606088767	0.127057054422587	0.166058045910563
YAR015W	-0.266983089450851	9.89233760058538	0.0119771094045009	0.0193150165611211
YAR018C	-1.55454532711528	6.22072647475051	2.16856504417519e-05	5.3563734780531e-05
YAR019C	0.599182107696317	5.88732244677627	9.72210912787409e-18	7.37065826945511e-17
YAR020C	-0.218903731314134	1.53457863414954	0.308248942949141	0.367114232371283
YAR023C	0.941559830574037	2.54672264930433	3.76959797274459e-12	1.90604062339281e-11
YAR027W	0.748486700346294	5.99390987972145	1.26823571521082e-22	1.24179692505659e-21
YAR028W	0.656319110566038	4.76686349890682	7.13704940516115e-08	2.37848897027876e-07
YAR029W	-0.902172627251458	1.71154779266471	5.08755894275164e-05	0.000119478142046183
YAR030C	-0.437082748982049	0.933713165825494	0.11315031092302	0.149936008214502
YAR031W	-0.731854333935338	3.17660871664321	2.07684506011798e-07	6.64148537310069e-07
YAR033W	-0.127726240163832	4.00582599194791	0.20721041763738	0.257919054003297
YAR035W	0.29325234883019	5.36547152565751	0.274775149611332	0.331184482651029
YAR042W	-0.378520057002153	6.82048023160186	5.39942504611065e-07	1.63450872997065e-06
YAR050W	-0.630034191601051	2.50789808258252	3.50211488289672e-05	8.39837043317714e-05
YAR066W	-0.928913251544122	0.955258590988571	0.00556928216261286	0.00951478384814678
YAR068W	-0.683598039839124	2.9030501675776	5.45502407420003e-07	1.64967830654379e-06
YAR071W	-0.287925523638868	3.25491762315627	0.0417487540192104	0.0604075834328502
YAR073W	0.134491007428021	3.76899976209467	0.2180166193908	0.269583693084633
YAR075W	-0.00860475814688591	1.60878513446907	0.987963199642762	0.992254386276693
YBL001C	0.678461793635209	6.8161714256638	7.19566184657904e-17	5.22467621034217e-16
YBL002W	-1.96247248612678	9.0109660554478	0.000493101135126647	0.000996813727095294
YBL003C	-1.24367271310377	7.26990981812809	0.0320086527106488	0.0473863629885301
YBL004W	-0.814203798347465	6.90304106263591	2.00848143333224e-07	6.43313285945309e-07
YBL005W	-0.0577087898103441	6.03755660746134	0.527548321001595	0.586359864274652
YBL005W-B	-0.62364301469621	0.976695584691294	0.040188249253901	0.0584591711866569
YBL006C	-0.376825190813213	5.66819986410379	7.8761539186513e-07	2.32570910407326e-06
YBL007C	0.399699528039668	7.94070785916696	6.65633022743572e-10	2.74094913200983e-09
YBL008W	-0.707493078561665	6.42184546260031	6.22229879732098e-15	3.95856723486706e-14
YBL009W	-0.89008312890341	6.9114467299859	1.10474796401745e-05	2.83350885651574e-05
YBL010C	-0.229789203139513	5.49598582979509	0.111721188129783	0.14840207314102
YBL011W	-0.39195751000775	6.91704883642947	4.5717198007169e-07	1.40087560866004e-06
YBL012C	-0.894724808472996	2.37993681701945	9.55955445723768e-07	2.79669301201523e-06
YBL013W	-0.798180258936539	3.20696489543236	2.09768331686599e-08	7.36639725525603e-08
YBL014C	-0.45734506078158	5.94792860330582	2.70600934920997e-08	9.41465752745968e-08
YBL015W	1.33922360481478	7.07818735415685	5.48812896320197e-16	3.75365544104326e-15
YBL016W	2.77100310563922	7.64883601836793	9.29728525484559e-71	3.15792536452721e-69
YBL017C	1.60675008696003	7.68319260535336	1.56149794317548e-104	7.88884507089998e-103
YBL018C	0.128174702137383	5.33322161374912	0.183885843984229	0.232106171327563
YBL019W	0.195640322686152	5.03428472458277	0.0136000248830448	0.021705163152871
YBL020W	-0.247069872998312	6.51793562552057	0.0174634270011654	0.027305623701172
YBL021C	-0.447822561150794	4.56524729010889	5.10835410259351e-06	1.36071886862172e-05
YBL022C	-0.32220880161924	8.67664624031218	3.25074578857052e-05	7.83620035320206e-05
YBL023C	-0.551077096768771	6.83617895928132	0.048543833950966	0.0693714118643232
YBL024W	-0.790972110777513	8.02850943278829	4.94442382691867e-20	4.11715734729017e-19
YBL025W	0.219358390663551	4.64166032541953	0.0150003862871456	0.0237571976707901
YBL026W	-0.136740622979485	6.48732475140005	0.132102238589813	0.172328087192076
YBL027W	-0.227010838035999	10.4613619173998	0.00933999420253175	0.0153841219577044
YBL028C	-1.25060609779239	6.42440316270476	2.61487487114867e-10	1.12450842098325e-09
YBL029C-A	0.446557108138755	5.51898449075311	5.57069221628596e-05	0.000129659317089861
YBL029W	-1.02056690149918	5.40156904710555	6.05008285309417e-24	6.21762360902601e-23
YBL030C	-0.138136607406115	9.53426841073587	0.247199232507971	0.30114727169968
YBL031W	-1.26938611497772	5.02290950007542	5.02666819553308e-10	2.09427090724497e-09
YBL032W	-0.990962169427907	7.34352231749094	6.65470477449743e-09	2.48189113550115e-08
YBL033C	0.611369463643726	6.67824789903317	1.65982705081542e-25	1.82429254652693e-24
YBL034C	-0.51522678733391	6.14633118033054	1.49618379760719e-05	3.77309437550941e-05
YBL035C	-0.633959486590776	5.92712264249949	0.0838088500138797	0.114253697569942
YBL036C	-0.236158610905808	7.48414858293835	0.000620127064392185	0.00123491351809401
YBL037W	0.244238461109465	6.32162352980425	0.017245971129298	0.02699369394151
YBL038W	-0.34084439484457	6.8597922478156	7.10578074625303e-05	0.000163115516786839
YBL039C	-0.490033130279941	8.22617275161322	0.0148632253678326	0.0235585844744027
YBL039W-B	1.70740764867138	3.70490620263155	1.32039131097403e-72	4.58855061362765e-71
YBL040C	0.253008769839039	7.30901522583084	0.0033030422997178	0.0058681708941795
YBL041W	-0.0879123105156153	8.07770145456039	0.339170969503819	0.399822719344501
YBL042C	0.188767155949158	6.44628226194779	0.198457599444211	0.24851432975864
YBL043W	-1.07835490428412	4.04653999749928	7.39679491110589e-09	2.73658652341961e-08
YBL045C	-0.221134383298454	9.32149519895579	0.0294291205271431	0.0438374312708583
YBL046W	0.255590816056361	6.33258923756772	5.18351928639415e-05	0.000121494416958291
YBL047C	0.230645467246944	8.09052800306266	0.00994219562821951	0.0162912183474668
YBL048W	0.45434858347754	2.72077649586113	0.000506949275866884	0.00102240155870906
YBL049W	1.29139068748291	3.34809378024511	6.70760401310197e-46	1.40509112636826e-44
YBL050W	0.11882524204208	7.20035182741336	0.160773447546714	0.205434636907724
YBL051C	-0.209216513056234	7.26176625022847	0.00340259992187209	0.00603434534816962
YBL052C	-0.44308333247043	6.04271309793591	1.87430071475554e-05	4.66982838670133e-05
YBL054W	-0.818691616184754	6.51878867790156	5.2602272907959e-06	1.39869466927311e-05
YBL055C	0.0368567795947105	6.18423914542237	0.590665243483513	0.646238297329004
YBL056W	0.10116367891758	7.84544793247494	0.0630504960489745	0.0880101189334652
YBL057C	0.0712603640240758	6.52055374100855	0.302363438466581	0.360819569682629
YBL058W	-0.351808161986109	8.56346912624679	0.000532506799170807	0.00107142934290994
YBL059C-A	-0.0324854582186198	5.23790553943143	0.77641288814234	0.812638280555666
YBL059W	-0.136836546645407	4.66199860106664	0.154463410998661	0.198383684452883
YBL060W	0.76897873116857	6.24126328063154	5.70383146277869e-19	4.52991212076955e-18
YBL061C	0.437365676317613	7.28806680036141	0.00140853381066534	0.00266208905052501
YBL063W	-1.12675918297186	5.65722146523864	8.09918608996519e-09	2.97812273840188e-08
YBL064C	1.11775376622186	6.19219437888919	4.11581865003069e-12	2.07238707906068e-11
YBL066C	0.0410177405194242	6.04628198061059	0.595701931477941	0.651037995281836
YBL067C	-0.0939731329742157	6.48216790031247	0.168177817666728	0.21376005070029
YBL068W	0.04525865626685	6.12655327551265	0.550399701226076	0.608496322870756
YBL069W	-1.25949834782459	5.47194197476652	1.37514917076449e-11	6.6780265061681e-11
YBL070C	-1.92387947148302	0.876041796362693	1.17773670728419e-07	3.85021918661912e-07
YBL071C	-0.332073713265233	4.32875768941415	0.0302068437139694	0.0448403813354035
YBL071W-A	-0.137898574423061	5.04392389334447	0.385067713827382	0.445969388466619
YBL072C	0.156470148806462	9.93220210734306	0.0454549458728255	0.0652675267703432
YBL073W	0.145016053579118	0.797732886691446	0.613284389052386	0.666859422496463
YBL074C	0.0110330036735998	4.00712192288747	0.929824863891276	0.944753605157065
YBL075C	0.32170002838013	5.80653386258786	1.32810963098564e-08	4.76407822284347e-08
YBL076C	0.287262365043749	9.47743732273581	0.000128820621858192	0.000284731462724798
YBL077W	-0.090016707061089	1.40962175775587	0.762075329611824	0.799833981025621
YBL078C	1.31200139035568	5.0981144097195	3.09317597542831e-20	2.62287361978491e-19
YBL079W	-0.315607480017614	7.44485796393543	0.000109806152064714	0.000245046245810341
YBL080C	-0.337235859328623	5.90203615256666	9.91165576902557e-05	0.000222346546579783
YBL081W	-0.858197315432596	6.61114007356294	7.75326685023935e-14	4.50363674431295e-13
YBL082C	-0.528958433340561	5.64320312520722	4.71589682353029e-05	0.000111140618200957
YBL084C	-0.0969250533326108	6.07399753534134	0.129889656624839	0.169612644576136
YBL085W	-0.203421596522903	7.6684864322756	0.0776891789063305	0.106539083846911
YBL086C	0.0317398371634598	5.91940617227598	0.774681776792329	0.811250103131072
YBL087C	-0.191439834525419	8.85456027779103	0.0342675671608704	0.0505190323126907
YBL088C	0.130987129495516	5.42724915583438	0.0670086889124049	0.0931028975598285
YBL089W	0.356439380137492	5.54709231181818	1.59382949855167e-05	4.00390746566032e-05
YBL090W	0.0596826102364274	6.02655425373895	0.484799474181277	0.545807947336674
YBL091C	0.0403961709354315	8.04917512842301	0.539100180669977	0.597322205342407
YBL091C-A	0.601255647556341	4.33298160055039	8.4826381352253e-13	4.54119505511794e-12
YBL092W	-0.130166237173847	10.5940637974522	0.124184902996979	0.162693318112408
YBL093C	0.538542361730916	6.08795792664112	7.20316025857208e-08	2.39919110662246e-07
YBL095W	1.68053429623719	4.49865111879847	2.30231506229885e-47	4.9258071724344e-46
YBL097W	-0.626978180807625	4.69395911136555	1.31211500424134e-06	3.77617779104785e-06
YBL098W	0.03348247039839	7.29068676729069	0.695311391574565	0.740647074086868
YBL099W	-0.305589835579324	9.03834780227094	0.000245653388000689	0.000519658046678446
YBL100C	-0.716334140916827	7.06963487550801	7.91717711055932e-11	3.58149501795956e-10
YBL100W-B	1.27924089181733	5.31508596646405	7.05694407324559e-30	9.40717245418015e-29
YBL100W-C	-0.209230185679881	1.69974930337429	0.265884021395102	0.321370071698302
YBL101C	1.24629596867447	6.99024392776019	2.21796415144888e-32	3.19769795647738e-31
YBL102W	0.0762671237931646	6.39377281235585	0.204828169202767	0.255323855120679
YBL103C	0.435548595694015	6.97392852653536	2.80218789248983e-14	1.70686460077496e-13
YBL104C	-0.326913081071196	6.1500616386273	2.6896751905096e-06	7.44147595275827e-06
YBL105C	0.0449715726268677	7.2559008501821	0.551124148058539	0.60884938958617
YBL106C	-0.202970132541511	5.38104115691965	0.00312458574778386	0.00557418679990403
YBL107C	-0.454780475016004	6.33910066917419	1.01028076455236e-05	2.60566621899992e-05
YBL109W	-1.43880484804814	0.586723864118147	2.10863567038634e-05	5.21906860863017e-05
YBL113C	-0.629205706534749	5.96018879941739	0.00331323182159515	0.00588453462671493
YBR001C	0.343086527484389	5.5193610497923	0.00203200847498475	0.00373934341953117
YBR002C	-0.245892517227075	6.18200916329451	0.000240227442012041	0.000509974357830646
YBR003W	0.0215566454600034	6.88097413381805	0.773598531360127	0.810270610138067
YBR004C	1.19343283467966	6.25704635931323	1.60249901499452e-78	6.09761017604244e-77
YBR005W	2.40586727485495	6.10590475649057	2.08761576283276e-132	1.79296370945008e-130
YBR006W	2.54855953894983	6.49780382755443	5.74199081045543e-121	4.01405218051838e-119
YBR007C	-0.00563765976483916	6.50930652192327	0.956156789000173	0.967577406392828
YBR008C	0.101940877317854	5.45828641481009	0.313957927711329	0.373174191656882
YBR009C	-1.94823464630385	8.89501964551006	0.000762750796244446	0.00149907086859157
YBR010W	-1.56086317056824	8.91686114948908	0.00180306036510549	0.00334981425062243
YBR011C	0.289290624490139	10.751425944546	2.24980552520253e-10	9.80132667936061e-10
YBR012C	0.380667584477887	4.32870043556499	5.32556806752009e-06	1.41419236845984e-05
YBR013C	0.136358047040601	3.26514349232322	0.227928931542026	0.280169441102159
YBR014C	0.57739628389006	6.67653697763733	1.23771190977088e-08	4.45309635041445e-08
YBR015C	0.127399445175784	8.00792750159383	0.380090925592154	0.44121999311026
YBR016W	0.860317903286011	6.89917373469813	1.0752415117579e-49	2.44861816995777e-48
YBR017C	-0.31231724208972	7.86725721139424	1.68160683107769e-08	5.97154180061375e-08
YBR018C	0.70524827239711	2.05863904096054	0.000140171253797012	0.000307558240083078
YBR019C	0.0665405033067839	4.25029359126474	0.491072948528934	0.551219299207609
YBR020W	-0.361582812417211	3.2122191180802	0.0159337506548542	0.0251427057577385
YBR021W	0.234044766013177	6.72937517750506	0.0283221468444424	0.0423353423244126
YBR022W	0.18293702872252	5.35666103901137	0.00429353276754155	0.00748411684501589
YBR023C	0.856647008307776	8.17113215275755	4.86233026544361e-07	1.48613775067855e-06
YBR024W	0.466959182362199	4.80523305605361	1.26351467271106e-07	4.11720878717555e-07
YBR025C	-0.0244837929391177	9.42524181580261	0.839896051133416	0.86924686855123
YBR026C	0.980150170166793	5.8410354892952	7.9636566980859e-15	5.0344378621338e-14
YBR028C	-0.853801098733808	6.70048135472749	1.62934812333588e-20	1.40137924427687e-19
YBR029C	-0.619895749708838	8.15363540944499	1.38173860358758e-13	7.8368042309137e-13
YBR030W	-0.436498322071411	5.81003322827963	1.55964202540039e-09	6.18099397277992e-09
YBR031W	-0.0408901804004354	9.7765566657664	0.693984710817244	0.739758170466892
YBR032W	0.233682616911581	1.21590440411927	0.332313299770369	0.392739838454778
YBR033W	0.594489033428586	4.93375320367408	2.41116747136207e-10	1.04512897172522e-09
YBR034C	-0.690041043574556	7.25277982072529	1.14683660650115e-10	5.1110316369792e-10
YBR035C	0.255988175570797	7.54922651119542	3.00289673875393e-05	7.28841953709674e-05
YBR036C	0.542850420295066	7.90325124906619	4.00090907866122e-21	3.56876340963075e-20
YBR037C	-0.453389665088182	5.82002201021138	1.95071752671359e-06	5.47512314220454e-06
YBR038W	-1.94748652804756	7.47960629612778	1.89311265922108e-10	8.27737695071792e-10
YBR039W	-0.395247658890779	8.66603680481194	6.89556023516853e-07	2.05737509349048e-06
YBR040W	6.78252006046587	6.00404093269793	3.26949553470723e-64	1.0237607893052e-62
YBR041W	-0.0756518496471159	7.04217585209889	0.432718213474102	0.494770235718201
YBR042C	-0.436150235031785	5.88886261367283	7.97302668284767e-05	0.000180814169812449
YBR043C	0.410691942204672	6.52163060286729	0.000766243538393865	0.00150528598864533
YBR044C	-0.531526135048245	6.55597146910482	1.16383671029417e-10	5.17911643396635e-10
YBR045C	1.76053144197798	3.97349526419424	2.58751187720263e-82	1.04403499367398e-80
YBR046C	1.44268370135718	5.52592459442033	1.93734169840435e-29	2.51561518159977e-28
YBR047W	0.336007309641316	3.71231037363251	0.221732861823831	0.273279615679556
YBR048W	0.13611594294869	9.6834729144509	0.0594379032757323	0.0835689135859922
YBR049C	-0.556836561757318	7.53102724010766	7.7506540191889e-05	0.000176369916591081
YBR050C	2.41189708656419	3.48411873128193	5.16745624407606e-111	2.95873780375098e-109
YBR052C	0.728222838137683	6.26709160068158	5.5319611557605e-10	2.29524847953293e-09
YBR053C	0.526791263028906	6.14354061174057	0.007875567442433	0.0131668274371266
YBR054W	2.09708101533146	4.92986832835302	3.48822656152602e-20	2.93303749481041e-19
YBR055C	-0.332560071376579	6.44655402032394	1.21590809651537e-05	3.09747435434339e-05
YBR056W	1.62313284594858	6.4377377304756	6.03266161713562e-16	4.11205914310877e-15
YBR056W-A	2.0543753705791	1.4446118790438	9.12660244135212e-31	1.25846637333507e-29
YBR057C	0.168703452190792	5.97997172500135	0.0247608212157615	0.0375345580305493
YBR058C	-0.00917467302736431	7.20073276638361	0.882326325122646	0.903824478895441
YBR058C-A	0.186060297152124	6.44369870038643	0.0314304461333502	0.0465647713537954
YBR059C	0.324060243996547	7.48251217431531	0.00214210774838342	0.00392273889225741
YBR060C	-0.373082180853085	6.16446051918568	6.68934189410764e-07	2.0030770278579e-06
YBR061C	-0.540859078105776	6.14178041309347	5.69018237986563e-06	1.50635739620221e-05
YBR062C	0.0469518488504971	5.87346074034131	0.589937316432638	0.645676888110872
YBR063C	0.179299142887696	4.79908929019309	0.104891489100768	0.140166177478066
YBR065C	0.172319259514397	5.58356486486039	0.031232642797555	0.0462945385845415
YBR066C	2.74247592402384	6.87703609087556	1.6774945096364e-54	4.20212374663918e-53
YBR067C	1.65864789183859	4.98975101922232	9.22612097312154e-34	1.40423896937739e-32
YBR068C	0.349682999246406	6.29919538724324	0.0111001362625322	0.0180264773663814
YBR069C	-0.842045402443659	4.16778168766679	1.45756900165911e-18	1.13509130025577e-17
YBR070C	-0.563959288433856	5.00193988705515	0.0568079250134523	0.0802032299010381
YBR071W	-1.4646605338565	7.35907491073564	0.00938624952206933	0.015451843408182
YBR072W	3.39983934733021	5.39897382319717	1.53559728611602e-146	1.46539855303643e-144
YBR073W	-0.867538010000747	7.48755441138816	3.12681927897402e-06	8.58768273421278e-06
YBR074W	-0.217547256111155	6.81419840728883	7.70067527748438e-05	0.000175365377909985
YBR076C-A	-0.233210067478318	4.21603466885865	0.0120067898617885	0.019336741508258
YBR076W	0.537681057858837	1.45358889468885	0.00560648633357978	0.00956746972395165
YBR077C	-0.235444493203334	6.19975852873225	0.000368262324680038	0.000758996604722793
YBR078W	-1.02073949510951	10.6019454115454	4.04418258211857e-08	1.37910525715808e-07
YBR079C	-0.199467741137524	9.13231000206069	0.00144501487334058	0.00272504059552182
YBR080C	0.0586641079593473	7.74541904928359	0.375631592438071	0.43689246154724
YBR081C	-0.411694269505261	6.94819457895083	1.52475280652347e-09	6.05070222628322e-09
YBR082C	-0.201414923936156	9.41842500983411	0.034581753277485	0.0509447441078755
YBR083W	1.58774637922321	7.75858422182012	7.54344214914078e-06	1.97384636851735e-05
YBR084C-A	-0.054949679099213	10.3242358657025	0.483390479044177	0.544425545150542
YBR084W	-0.445081199246748	7.84324853452266	0.00419425045849656	0.00731954535746918
YBR085C-A	1.69980462396868	8.29764369206042	4.03760291127043e-28	4.94380217974701e-27
YBR085W	-0.596745364046918	2.63332560005758	0.0269347571745697	0.0404424975358424
YBR086C	-0.312842934647892	8.20310674767684	0.003804906141894	0.00668666931454742
YBR087W	-0.463107427020533	6.42736077533741	1.10430607842896e-05	2.83350885651574e-05
YBR088C	-1.33663445940632	4.11921036817439	0.0151409298416602	0.0239671590858507
YBR089C-A	-0.182526115288848	5.40233484674645	0.0458347127341852	0.0657814019952068
YBR090C	0.576125756991138	2.32413101376383	0.00150529276173479	0.00283072257852661
YBR091C	-0.283461247055367	4.69238731091933	0.00702834558563549	0.0118227234641412
YBR092C	-0.138594347675145	3.51152834758066	0.179665439191066	0.227065087327452
YBR093C	-0.112380775574247	2.25130798975154	0.493563641818643	0.553601607204044
YBR094W	-0.419335550438339	6.5297563147013	2.26461296261786e-14	1.39211177211233e-13
YBR095C	0.152178724953873	5.90258259919726	0.0284349879553681	0.042440701983037
YBR096W	-0.0779638064544248	7.22141573577933	0.24199116357038	0.295521201581379
YBR097W	0.330054012830612	5.25342036757348	0.000393991137024873	0.000807869957637632
YBR098W	-0.542519562161993	4.97099149658662	1.53693863263497e-06	4.39794148472226e-06
YBR101C	0.405804611793487	7.79810434598221	0.00738886486115486	0.012387578233481
YBR102C	0.113161663102463	6.51898750664134	0.0691263618186168	0.0957796006576456
YBR103W	-0.0518162026055054	6.17828032722457	0.47538878741492	0.53722507329671
YBR104W	-0.325172394973278	7.1328674211785	0.00324113120017743	0.00576499431226826
YBR105C	1.16374215002747	7.17349627898998	1.65751238518288e-31	2.35578356021738e-30
YBR106W	-0.0372386841276279	8.89014922499883	0.644263768149948	0.695263646404145
YBR107C	0.1442636027047	5.25383297417423	0.030582165032356	0.045375117515924
YBR108W	0.654153356744842	6.4656005510302	8.06474467684895e-10	3.29159843837175e-09
YBR109C	-0.0219033193326091	7.79102664729682	0.7711483500832	0.808253814626953
YBR109W-A	-0.712586242817032	2.45942361481479	0.016067319447065	0.025333523345333
YBR110W	0.00758532453517098	7.09446151447726	0.924380421682606	0.939698189914749
YBR111C	0.187899261742746	6.88097399553516	0.0804732968625835	0.10995578653133
YBR111W-A	0.219075806728778	5.14497071602853	0.0393621595682548	0.0573546542230606
YBR112C	-0.864424351607158	7.50592766002168	1.57611339900343e-12	8.18979581228056e-12
YBR113W	-0.913725726925701	4.23508434556424	2.19386053031822e-12	1.12923711543434e-11
YBR114W	0.666885758294309	5.37522583884509	5.81066416378574e-18	4.44449274207123e-17
YBR115C	-0.8654231061643	9.82709959374306	3.14819061600791e-13	1.74441677266724e-12
YBR117C	1.37387941751702	4.52864737140323	1.30741908801163e-41	2.42598875219935e-40
YBR118W	0.182702716314335	10.720127858325	0.000877279992115211	0.00170575915672595
YBR119W	-0.109869016806694	5.4200004571351	0.147598301507942	0.190339122407925
YBR120C	-0.116965900468168	5.05982120504673	0.2205266787468	0.272016083837866
YBR121C	-0.0644958721631699	9.55916948903351	0.38709284849408	0.447969625629722
